jis_code	url	system_type	crawl_status	exclusion_reason	exclusion_detail
01370			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01371			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01391			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01392	http://www.town.suttu.lg.jp/town/detail.php?id=274	独自	review_required	weak_signal	2026-09-17: 評価の入口『寿都町 | 町政 | 鳥獣被害防止総合対策事業に』
01393			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01394			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
01395			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01396			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01397			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01398			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01399			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01400			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
01401			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01402			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01403			unresolved	source_url_unresolved	2026-09-17: 以前の候補『令和６年度電源立地地域対策交付金に係る事業評価報告書』は事務事業評価ではなかった
01404			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01405			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01406			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01407			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01408			unresolved	source_url_unresolved	2026-09-17: 以前の候補『余市町アイヌ施策推進事業評価｜町政情報 ｜北海道余市』は事務事業評価ではなかった
01409			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01423	https://www.town.nanporo.hokkaido.jp/teach/board-education/	独自	excluded	education_board	教育委員会の点検・評価の可能性 地方教育行政法26条の点検・評価で、事務事業評価とは別制度。
01424			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01425	https://town.kamisunagawa.hokkaido.jp/soshiki/kikaku/kikaku/kotsu/1963.html	独自	review_required	weak_signal	2026-09-17: 評価の入口『地域公共交通確保維持改善事業に係る事業評価につい』
01427			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
01428	https://www.maoi-net.jp/gyosei/kohyo_data/fuzokukikan_kaigi/kyoikugaibuhyoka.html	独自	excluded	education_board	2026-09-17: 教育委員会の点検・評価（地方教育行政法26条の別制度）
01429	https://www.town.kuriyama.hokkaido.jp/soshiki/31/27905.html	独自	enabled		2026-09-17 確認: 年度ごとの評価文書 5 件
01430			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01431			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01432	https://www.town.shintotsukawa.lg.jp/hotnews/category/227.html	独自	review_required	weak_signal	2026-09-17: 評価の入口『行政評価 | 北海道新十津川町』
01433			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01434			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01436			unresolved	source_url_unresolved	2026-09-17: 以前の候補『行政改革 - 北海道雨竜町』は事務事業評価ではなかった
01437			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01438			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01452	https://www.town.takasu.hokkaido.jp/page/3395.html	独自	review_required	weak_signal	2026-09-17: 評価の入口『前期期間施策評価の公表 - 鷹栖町公式ホームペー』
01453	https://www.town.higashikagura.lg.jp/docs/15183.html	独自	review_required	weak_signal	2026-09-17: 評価の入口『東神楽小学校省エネ改修検討支援業務に係る公募型プ』
01454			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01455			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01456			unresolved	source_url_unresolved	2026-09-17: 以前の候補『電源立地地域対策交付金事業（事業評価報告書の公表） 』は事務事業評価ではなかった
01457			unresolved	source_url_unresolved	2026-09-17: 以前の候補『電源立地地域対策交付金にかかる事業評価報告書 | 北』は事務事業評価ではなかった
01458			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01459			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
01460	https://www.town.kamifurano.hokkaido.jp/index.php?id=2016	独自	review_required	needs_confirmation	2026-09-17 最終検算: 『北海道上富良野町公式（行政）ホームページ｜企画政策班』は評価の頁ではなく、評価表を確認できず
01461	https://www.town.nakafurano.lg.jp/hotnews/detail/00001270.html	独自	review_required	weak_signal	2026-09-17: 評価の入口『地域公共交通確保維持改善事業の事業評価について 』
01462	https://www.town.minamifurano.hokkaido.jp/kurashi-info/%E8%B2%A1%E6%94%BF/%E4%BA%8B%E6%A5%AD%E8%A9%95%E4%BE%A1%E5%A0%B1%E5%91%8A%E6%9B%B8/	独自	review_required	weak_signal	2026-09-17: 評価の入口『南富良野町 - 事業評価報告書 |』
01463			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 巡回では教育委員会の点検・評価のみ見つかる（検索は未実施）
01464			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01465			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01468	https://www.town.shimokawa.hokkaido.jp/gyousei/2025/12/7.html	独自	enabled		2026-09-17 確認: 本文に『事務事業評価』／添付7件
01469	https://www.town.bifuka.hokkaido.jp/cms/section/qlmcaj0000005xou.html	独自	enabled		2026-09-17 確認: 年度ごとの評価文書 14 件
01470			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01471			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01472			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01481			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01482			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01483			unresolved	source_url_unresolved	2026-09-17: 以前の候補『取組確認・評価結果 | ウェブアクセシビリティ | 』は事務事業評価ではなかった
01484			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 巡回で見つからず（検索は未実施）
01485			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01486			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01487			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 巡回で見つからず（検索は未実施）
01511	https://www.vill.sarufutsu.hokkaido.jp/hotnews/category/82.html	独自	enabled		
01512			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01513			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
01514			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01516			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01517			unresolved	source_url_unresolved	2026-09-17: 以前の候補『電源立地地域対策交付金事業評価報告書について | 北』は事務事業評価ではなかった
01518			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01519			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01520			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
01543	https://www.town.bihoro.hokkaido.jp/page/2264.html	独自	enabled		2026-09-17 確認: 『行政評価』と『評価シート』／添付14件
01544			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01545	https://www.town.shari.hokkaido.jp/soshikikarasagasu/seisakusuisin/kikakukakari/kodomusenkankyoseibiseibijigyoshukanhyoka/index.html	独自	review_required	weak_signal	2026-09-17: 評価の入口『令和2年度に実施しました高度無線環境整備推進事業』
01546			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01547			unresolved	source_url_unresolved	2026-09-17: 以前の候補『令和5年度デジタル田園都市国家構想交付金事業における』は事務事業評価ではなかった
01549			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01550	https://www.town.oketo.hokkaido.jp/chosei/gyouseihyouka/	独自	enabled		2026-09-17 兆候調査で確認: 年度ごとの評価文書 13 件
01552			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01555			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01559	https://www.town.yubetsu.lg.jp/administration/town/detail.html?content=973	独自	review_required	weak_signal	2026-09-17: 評価の入口『行政評価｜行政・まちづくり｜行政情報｜湧別町』
01560			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 巡回では教育委員会の点検・評価のみ見つかる（検索は未実施）
01561	https://www.town.okoppe.lg.jp/cms/section/kikaku/nbm3tm0000000e7q.html?cp=nbm3tm0000001tkm&cs=city02s8	独自	review_required	needs_confirmation	2026-09-17 最終検算: 『第六期興部町総合計画後期基本計画 | まちづくり推進』は評価の頁ではなく、評価表を確認できず
01562			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01563	https://www.town.oumu.hokkaido.jp/gyoseijoho/keikaku_shisaku/tenken_hyoka/1738.html	独自	enabled		
01564			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01571	https://www.town.toyoura.hokkaido.jp/hotnews/detail/00006330.html	独自	enabled		2026-09-17 確認: 本文に『事務事業評価』／添付2件
01575			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録・例規に言及あり）: 総合戦略の検証・電源立地交付金の事業評価のみ。事務事業評価の公開は見つからず
01578	https://www.town.shiraoi.hokkaido.jp/docs/7434.html	独自	enabled		2026-09-17 確認: 『行政評価』と『評価調書』／添付61件
01581			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 巡回で見つからず（検索は未実施）
01584	http://www.town.toyako.hokkaido.jp/town_administration/administration/adm001/	独自	enabled		2026-09-17 確認: 本文に『事務事業評価』／添付20件
01585	https://www.town.abira.lg.jp/kosodate/kyoikuiinkai	独自	excluded	education_board	教育委員会の点検・評価の可能性 地方教育行政法26条の点検・評価で、事務事業評価とは別制度。
01586			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01601			unresolved	source_url_unresolved	2026-09-17: 以前の候補『電源立地地域対策交付金事業評価報告書の公表｜計画・取』は事務事業評価ではなかった
01602			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 巡回で見つからず（検索は未実施）
01604			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01607			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01608			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01609			unresolved	source_url_unresolved	2026-09-17 最終検算: 以前の候補『北海道えりも町｜ 高度無線環境整備推進事業（令和2年度分』は別制度の評価だった
01610			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01631			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01632			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01633			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01634			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01635			unresolved	source_url_unresolved	2026-09-17: 以前の候補『電源立地地域対策交付金事業評価報告書の公表 | 総務』は事務事業評価ではなかった
01636			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01637	https://www.memuro.net/administration/soshiki/seisaku/hyouka/gyousei-hyouka/index.html	独自	enabled		2026-09-17 確認: 年度ごとの評価文書 11 件
01638			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01639			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01641			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01642	https://www.town.hiroo.lg.jp/gyousei/gyouseikaikaku/jimujigyouhyouka/	独自	enabled		
01643	https://www.town.makubetsu.lg.jp/chosei/choseiunei/jimujigyo/	独自	enabled		
01644	https://www.town.hokkaido-ikeda.lg.jp/machi/kansa-gyoseihyoka/	独自	review_required	weak_signal	2026-09-17: 評価の入口『監査・行政評価｜北海道池田町』
01645			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01646			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01647			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01648			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01649			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 巡回で見つからず（検索は未実施）
01661			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01662			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01663			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01664			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01665			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01667			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01668			unresolved	source_url_unresolved	2026-09-17: 以前の候補『ウェブアクセシビリティ方針取組確認・評価結果 ｜白糠』は事務事業評価ではなかった
01691			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01692	https://www.nakashibetsu.jp/chousei/gyosei/gyousei_hyouka/kekka/	独自	enabled		2026-09-17 確認: 子ページ『６．評価結果』: 年度ごとの評価文書 13 件／評価表14件（子ページ https://www.nakashibetsu.jp/chousei/gyosei/gyousei_hyouka/kekka/）
01693			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01694			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01695			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01696			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01697			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01698			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01699			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
01700			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02000	https://www.pref.aomori.lg.jp/kensei/gyokei/	独自	review_required	needs_confirmation	2026-09-17: 『行政経営』と『評価結果一覧』。評価表は下の階層にある
02201			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02202			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02203			unresolved	source_url_unresolved	2026-09-17: 以前の候補『青森県電源立地地域対策交付金事業評価報告書の公表／八』は事務事業評価ではなかった
02204			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
02205			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
02206	https://www.city.towada.lg.jp/shisei/gyousei/kaikaku/jimujigyou.html	独自	enabled		
02207	https://www.city.misawa.lg.jp/index.cfm/12,508,57,257,html	独自	enabled		2026-09-17 確認: 本文に『事務事業評価』／添付33件
02208			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 教育委員会の点検・評価のみ（平成27年度の施策評価会の記載はある）
02209			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02210			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02301			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02303	https://www.town.imabetsu.lg.jp/gyousei/koukai/2022-0706-1416-1.html	独自	excluded	education_board	教育委員会の点検・評価の可能性 地方教育行政法26条の点検・評価で、事務事業評価とは別制度。
02304			unresolved	source_url_unresolved	2026-09-17: 以前の候補『保険者機能強化推進交付金等の評価結果について｜青森県』は事務事業評価ではなかった
02307			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02321			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02323			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02343			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02361			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02362			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02367			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02381			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02384			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02387			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02401			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02402	https://www.town.shichinohe.lg.jp/gyosei/keikaku/post-327.html	独自	enabled		2026-09-17 確認: 本文に『事務事業評価』／添付20件
02405			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02406			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02408			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02411			unresolved	source_url_unresolved	2026-09-17: 以前の候補『特定防衛施設周辺整備調整交付金事業評価結果について 』は事務事業評価ではなかった
02412	https://www.town.oirase.aomori.jp/soshiki/1210/gyousei-suishin2019.html	独自	enabled		2026-09-17 確認: 本文に『事務事業評価』／添付6件
02423			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02424			unresolved	source_url_unresolved	2026-09-17: 以前の候補『特定防衛施設周辺整備調整交付金事業評価書 - 東通村』は事務事業評価ではなかった
02425			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02426			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02441			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02442			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02443			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02445			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
02446			unresolved	source_url_unresolved	2026-09-17: 以前の候補『指定管理施設の評価結果の公表 - 階上町 Offic』は事務事業評価ではなかった
02450			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03000	https://www.pref.iwate.jp/kensei/gyoseikeiei/index.html	独自	review_required	weak_signal	2026-09-17: 評価の入口『岩手県 - 行政経営』
03201			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
03202	https://www.city.miyako.iwate.jp/gyosei/shigoto_sangyo/kaihatsu_toshikeikaku/4/3/4903.html	独自	enabled		2026-09-17 確認: 本文に『事務事業評価』／添付13件
03203	https://www.city.ofunato.iwate.jp/archive/contents-22194	独自	enabled		
03205	https://www.city.hanamaki.iwate.jp/shisei/shisei/gyoseihyoka/index.html	独自	enabled		2026-09-17 確認: 年度ごとの評価文書 12 件
03206			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
03207			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
03208			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03209			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03210			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
03211			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
03213			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 指定管理施設の評価のみ
03214			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03215	https://www.city.oshu.iwate.jp/gyosei/gyoseikaikaku/9059.html	独自	review_required	weak_signal	2026-09-17: 評価の入口『第2次奥州市行政経営改革プランを改訂しました／奥』
03216			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03301	https://www.town.shizukuishi.iwate.jp/tag/%E6%96%BD%E7%AD%96%E8%A9%95%E4%BE%A1%E7%B5%90%E6%9E%9C/	独自	enabled		2026-09-17 兆候調査で確認: 年度ごとの評価文書 2 件
03302			unresolved	source_url_unresolved	2026-09-17 兆候調査（例規に言及あり）: 巡回で見つからず（検索は未実施）
03303			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03321			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
03322	https://www.town.yahaba.iwate.jp/soshiki/kikaku/chousei/2023031000076/	独自	enabled		2026-09-17 確認: 本文に『事務事業評価』／添付24件
03366			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03381	https://www.town.kanegasaki.iwate.jp/docs/2025052000011/	独自	review_required	needs_confirmation	2026-09-17 最終検算: 『金ケ崎町自治体経営改革大綱（金ケ崎町第5次行財政改革』は評価の頁ではなく、評価表を確認できず
03402	https://www.town.hiraizumi.iwate.jp/%E4%BB%A4%E5%92%8C7%E5%B9%B4%E5%BA%A6%E7%AC%AC1%E5%9B%9E%E8%A1%8C%E8%B2%A1%E6%94%BF%E6%94%B9%E9%9D%A9%E6%8E%A8%E9%80%B2%E5%8D%94%E8%AD%B0%E4%BC%9A-34041/	独自	review_required	needs_confirmation	2026-09-17: 本文に『事務事業評価』。評価表は下の階層にある
03441			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03461			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録・例規に言及あり）: 巡回・検索とも事務事業評価の公開は見つからず
03482			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03483			unresolved	source_url_unresolved	2026-09-17 兆候調査（会議録に言及あり）: 巡回で見つからず（検索は未実施）
03484			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03485			unresolved	source_url_unresolved	2026-09-17: 以前の候補『第６次普代村総合発展計画 - 普代村』は事務事業評価ではなかった
03501			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03503			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
03506			unresolved	source_url_unresolved	この調査手順では入口を見つけられなかった
